price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,new_price
369900.0,1,0.75,760,10079,1.0,1,4,5,5,760.0,0,1936,0,1230,14267,339395.875
290000.0,4,2.5,1700,7280,2.0,0,0,4,7,1700.0,0,1988,0,1950,7475,268729.65625
285000.0,3,1.0,1120,10701,1.0,0,0,3,7,1120.0,0,1954,0,1130,6350,293408.65625
415000.0,2,1.0,1070,4500,1.0,0,0,3,7,1070.0,0,1937,0,1320,4465,532788.4375
272500.0,3,2.5,2070,9900,1.0,0,0,3,8,1420.0,650,1979,0,2070,8250,302048.90625
2900000.0,4,3.25,5050,20100,1.5,0,2,3,11,4750.0,300,1982,2008,3890,20060,2669452.75
1365000.0,4,4.75,5310,57346,2.0,0,0,4,11,5310.0,0,1989,0,4180,47443,1677502.0
436000.0,2,1.0,1040,7538,1.0,0,0,4,7,1040.0,0,1939,0,1440,7530,420508.75
210000.0,3,1.0,1700,11390,1.0,0,0,4,7,1700.0,0,1967,0,1350,8164,205403.171875
236000.0,3,1.0,1300,5898,1.0,0,0,3,7,1300.0,0,1961,0,1320,7619,238101.34375
331000.0,3,1.75,1080,1306,1.0,0,0,3,7,580.0,500,1954,2003,1440,2225,407612.625
365000.0,3,2.5,2653,4510,2.0,0,0,3,8,2653.0,0,2006,0,2653,4927,477711.09375
450000.0,3,2.0,2290,16258,1.0,0,0,5,8,2290.0,0,1960,0,1660,10530,675692.8125
770000.0,4,2.75,3820,26300,2.0,0,0,3,9,2850.0,970,2014,0,1860,12136,776253.4375
455000.0,4,2.5,2210,49375,1.0,0,0,3,8,2210.0,0,1997,0,2670,49385,488636.0
405000.0,3,1.75,2390,6000,1.0,0,0,3,6,1240.0,1150,1908,0,2020,6000,366371.5
304900.0,4,1.75,2600,11325,1.0,0,0,4,7,1610.0,990,1969,0,1720,11088,351499.4375
170000.0,2,1.0,860,5265,1.0,0,0,3,6,860.0,0,1931,0,1650,8775,232604.953125
2050000.0,5,3.0,3830,8480,2.0,0,1,5,9,2630.0,1200,1905,1994,3050,7556,1589514.0
780000.0,4,2.5,3500,7048,2.0,0,0,3,9,3500.0,0,2005,0,3920,7864,872028.1875
330000.0,3,3.0,2420,13959,1.0,0,0,4,8,1740.0,680,1988,0,2570,13300,563828.5
370000.0,4,2.5,2720,8666,2.0,0,0,3,9,2720.0,0,1992,0,2410,8100,433992.375
467000.0,5,2.25,2500,13500,1.0,0,0,3,7,1850.0,650,1979,0,2300,9750,512770.84375
405000.0,3,1.75,1670,6720,1.0,0,0,3,7,1140.0,530,1980,0,1670,7320,392687.75
675000.0,5,2.25,2900,10300,1.0,0,0,3,8,1450.0,1450,1985,0,2310,10300,366728.1875
500000.0,2,1.0,1640,14100,1.0,0,0,4,7,1140.0,500,1954,0,1520,13527,355052.96875
389999.0,4,2.5,1890,15770,2.0,0,0,4,7,1890.0,0,1968,0,2410,15256,497222.75
630000.0,4,1.75,2950,9025,1.0,0,2,4,8,1780.0,1170,1975,0,2120,9600,463100.34375
360000.0,4,2.5,2160,9528,2.0,0,0,3,9,2160.0,0,1992,0,2280,9937,416470.15625
580000.0,4,3.0,3280,11060,2.0,0,0,3,8,2270.0,1010,1986,0,2320,11004,512302.40625
550000.0,3,2.0,1970,4166,2.0,0,3,5,8,1270.0,700,1929,0,2390,4166,604934.4375
879000.0,4,2.5,3360,22111,2.0,0,0,3,10,3360.0,0,1994,0,3150,11374,821195.0625
265000.0,3,2.0,1320,8959,1.0,0,0,3,7,1320.0,0,1993,0,1740,7316,246004.28125
446500.0,3,2.5,2650,7286,2.0,0,0,3,8,2650.0,0,1990,0,2400,7220,439163.0625
404000.0,3,1.5,2030,8880,1.0,0,0,3,7,1330.0,700,1963,0,2140,5592,291839.28125
267500.0,3,1.75,1590,11914,1.0,0,2,3,7,1090.0,500,1957,0,1630,9052,260792.78125
3075000.0,4,5.0,4550,18641,1.0,1,4,3,10,2600.0,1950,2002,0,4550,19508,3305491.75
335000.0,3,2.5,2440,7632,2.0,0,0,3,8,2440.0,0,1998,0,2510,7903,414265.75
576000.0,3,2.5,1940,9000,1.0,0,0,4,7,970.0,970,1948,0,2190,7310,607938.1875
208633.0,3,2.5,2040,3810,2.0,0,0,3,8,2040.0,0,2006,0,2370,4590,334087.09375
315000.0,3,2.25,2200,8750,1.0,0,0,4,7,1120.0,1080,1964,0,1460,10139,295680.125
725000.0,3,1.75,1920,3300,1.0,0,0,4,8,960.0,960,1913,0,1740,4000,747066.1875
550000.0,4,2.75,1800,7750,1.0,0,0,4,8,1400.0,400,1965,0,1800,8275,499667.625
610750.0,4,2.25,2180,7297,2.0,0,0,3,8,2180.0,0,1984,0,2250,9781,386516.6875
550700.0,2,1.0,1010,5000,1.5,0,0,4,6,1010.0,0,1908,0,1460,5000,416603.6875
665000.0,4,2.75,3320,10574,2.0,0,0,5,8,2220.0,1100,1960,0,2720,8330,1044583.6875
834000.0,4,2.5,2370,4000,1.5,0,2,5,8,1980.0,390,1928,0,2440,5750,926774.6875
201000.0,5,1.75,1660,78408,1.5,0,0,3,6,1660.0,0,1915,0,1660,78408,233101.140625
2384000.0,5,2.5,3650,9050,2.0,0,4,5,10,3370.0,280,1921,0,2880,5400,2026902.25
1384000.0,4,3.25,4290,12103,1.0,0,3,3,11,2690.0,1600,1997,0,3860,11244,1480771.25
1400000.0,4,3.25,4290,12103,1.0,0,3,3,11,2690.0,1600,1997,0,3860,11244,1480771.375
305000.0,4,2.25,1950,7700,1.0,0,0,3,8,1350.0,600,1979,0,2150,7350,293790.15625
487000.0,3,2.0,2590,14052,1.0,0,0,5,8,1720.0,870,1948,0,1570,8162,566719.0625
390000.0,3,2.5,1930,64904,1.0,0,0,4,8,1930.0,0,1988,0,2350,57500,473690.0625
548000.0,2,1.0,1470,3864,1.0,0,0,4,7,1170.0,300,1916,0,1570,3864,567590.3125
268750.0,4,1.0,800,8775,1.0,0,0,3,6,800.0,0,1943,0,1310,8775,264187.5625
819900.0,5,2.75,3150,7119,2.0,0,0,3,9,3150.0,0,2013,0,1560,8384,797342.25
520000.0,3,2.25,2030,16200,2.0,0,0,3,8,2030.0,0,1984,0,2660,17958,536630.4375
230000.0,3,2.0,1450,11204,1.0,0,0,3,7,1450.0,0,2003,0,1520,9518,272574.6875
240000.0,3,1.75,1510,10248,1.0,0,0,3,7,1510.0,0,1969,0,1510,9753,224924.984375
232000.0,2,1.0,1240,12092,1.0,0,0,3,6,960.0,280,1922,1984,1820,7460,273058.28125
240500.0,2,1.0,1240,12092,1.0,0,0,3,6,960.0,280,1922,1984,1820,7460,273058.28125
274975.0,3,2.5,3030,45004,2.0,0,0,3,9,3030.0,0,1987,0,3080,35781,682636.8125
740000.0,4,2.0,2050,4400,1.5,0,0,4,9,2050.0,0,1922,0,2320,5500,882817.3125
186375.0,3,1.0,1000,7636,1.0,0,0,2,7,1000.0,0,1952,0,1150,7600,219769.078125
790000.0,3,2.25,2370,10289,1.0,0,0,4,9,1590.0,780,1977,0,2500,10004,645074.5
880000.0,4,3.5,2800,6750,2.0,0,0,3,9,1890.0,910,1951,2002,2370,6120,1142803.5
279000.0,6,1.75,2240,11180,2.0,0,0,4,7,2240.0,0,1955,0,1590,7955,313275.59375
295000.0,3,2.0,1810,10530,1.0,0,2,3,8,1810.0,0,1991,0,1910,10450,295615.0625
640000.0,2,1.0,1070,5000,1.0,0,0,3,7,1070.0,0,1924,0,1710,5000,541104.1875
940000.0,4,2.0,2490,9525,2.0,0,0,5,9,2490.0,0,1968,0,2770,9525,1049300.125
260000.0,4,2.5,1960,5238,2.0,0,0,3,7,1960.0,0,2003,0,1800,5894,310601.90625
559900.0,3,2.75,2930,5569,1.0,0,0,3,9,1860.0,1070,2004,0,2580,11045,640383.5625
791500.0,4,2.0,1510,3500,1.5,0,0,5,7,1510.0,0,1911,0,1820,3750,597954.875
265000.0,3,1.75,1420,8250,1.0,0,0,3,7,1420.0,0,1954,0,1740,8000,304428.0625
245000.0,3,1.75,1740,11547,1.0,0,0,3,7,1740.0,0,1954,0,880,78408,260904.46875
485000.0,4,1.75,2560,43995,2.0,0,0,4,7,2560.0,0,1962,0,2560,14764,529696.4375
684000.0,4,3.5,3040,8414,2.0,0,0,3,9,2420.0,620,2010,0,3470,8066,792784.0625
425000.0,3,1.75,2500,6840,1.0,0,0,3,8,1300.0,1200,1957,0,1580,8691,444937.75
309600.0,4,1.75,1275,20000,1.0,0,0,4,6,1275.0,0,1991,0,1660,20000,229450.84375
552250.0,4,2.5,2580,5823,2.0,0,0,3,8,2580.0,0,2002,0,2380,5823,357764.125
165000.0,4,1.0,1000,7134,1.0,0,0,3,6,1000.0,0,1943,0,1020,7138,193283.96875
239900.0,4,1.0,1000,7134,1.0,0,0,3,6,1000.0,0,1943,0,1020,7138,193283.96875
320000.0,2,1.0,1070,32633,1.0,0,0,4,6,1070.0,0,1930,0,1360,32156,334911.15625
206600.0,3,2.0,1390,13464,1.0,0,0,4,7,1390.0,0,1987,0,1720,12080,381014.1875
387000.0,4,1.75,2500,7690,1.0,0,0,3,7,1250.0,1250,1973,0,2040,8646,347703.8125
299000.0,1,0.75,560,12120,1.0,0,0,3,4,560.0,0,1967,0,1300,19207,354632.25
855000.0,4,2.75,2270,10460,2.0,0,0,3,9,2270.0,0,1965,0,2610,10180,926520.3125
315000.0,3,1.0,1900,14400,1.0,0,0,4,7,1300.0,600,1954,0,1940,14400,304862.375
437500.0,2,1.0,990,3120,1.0,0,2,5,7,790.0,200,1907,0,1930,3120,428495.25
252000.0,4,1.5,1550,19800,1.0,0,0,4,7,1050.0,500,1969,0,1640,22654,268124.25
375000.0,4,1.75,2200,7475,1.0,0,0,5,7,1100.0,1100,1955,0,1600,5766,406070.40625
300000.0,4,2.5,1910,4862,2.0,0,0,3,7,1910.0,0,2005,0,2010,5091,316909.03125
420000.0,4,1.0,1750,9600,1.5,0,0,4,7,1750.0,0,1954,0,1750,10530,391022.96875
900000.0,3,1.0,1330,77972,1.0,0,0,3,7,1330.0,0,1928,1954,1340,17689,494736.375
679900.0,3,2.5,2440,5750,2.0,0,2,3,9,1980.0,460,2000,0,1520,5750,728674.0625
463000.0,3,2.5,1640,29970,2.0,0,0,3,7,1640.0,0,1992,0,1580,28399,402110.78125
380000.0,5,2.5,2760,11340,2.0,0,0,4,9,2760.0,0,1978,0,2470,11340,832246.6875
329500.0,4,2.5,1820,7912,2.0,0,0,3,7,1820.0,0,1994,0,1820,8168,313246.5625
604950.0,3,2.5,2110,5608,1.0,0,0,3,8,1340.0,770,2013,0,2040,9363,609462.5
795000.0,5,2.5,3040,9570,1.0,0,2,4,8,1640.0,1400,1966,0,2920,8800,683672.0625
465000.0,3,2.0,1840,40438,2.0,0,0,3,7,1840.0,0,1994,0,1380,44049,345580.40625
673000.0,4,2.5,2990,10400,2.0,0,0,3,9,2990.0,0,2002,0,2140,17449,521885.25
810000.0,4,2.5,3520,15420,2.0,0,0,3,10,3520.0,0,1991,0,3400,21455,884033.6875
785000.0,4,2.75,2440,69415,1.0,0,0,4,8,1910.0,530,1989,0,2770,24361,782727.5625
338000.0,4,3.0,2090,7500,1.0,0,0,3,7,1370.0,720,1986,0,1810,7650,324099.3125
280000.0,3,2.25,1430,7222,2.0,0,0,3,7,1430.0,0,1993,0,1430,7220,242452.4375
315000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100.0,1080,1954,0,1810,6929,555769.9375
530000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100.0,1080,1954,0,1810,6929,555769.9375
380000.0,5,3.0,3450,9914,2.0,0,0,3,9,3450.0,0,2004,0,2860,9721,685790.5
297000.0,3,2.25,1450,7562,2.0,0,0,3,7,1450.0,0,1994,0,1650,7625,269619.0625
730000.0,4,2.5,3230,7331,2.0,0,0,3,10,3230.0,0,2004,0,3480,7447,788771.3125
450000.0,3,1.75,1640,13500,1.0,0,0,3,7,1110.0,530,1940,0,1770,12600,473229.15625
275000.0,3,3.0,1590,7750,1.0,0,0,3,7,1060.0,530,1997,0,1680,7500,252304.796875
595000.0,4,2.0,2020,2849,2.0,0,0,3,7,2020.0,0,1960,0,1910,3120,570250.1875
435000.0,3,1.5,1300,3348,1.5,0,0,3,7,1300.0,0,1904,2014,1590,2577,495549.1875
270000.0,2,1.5,1380,209959,1.0,0,0,1,6,1380.0,0,1954,0,3130,19868,272150.78125
950000.0,3,3.0,4040,14338,2.0,0,0,3,10,3030.0,1010,1986,0,3360,14142,902239.75
389000.0,4,2.25,2130,5337,2.0,0,0,3,7,2130.0,0,2001,0,2300,6930,344190.6875
560000.0,4,2.25,2550,7800,1.0,0,0,3,8,1580.0,970,1968,0,2420,8050,565802.4375
1350000.0,5,3.5,4800,14984,2.0,0,2,3,11,3480.0,1320,1998,0,4050,19009,1171550.875
799000.0,4,2.25,2510,11585,2.0,0,0,4,8,2510.0,0,1969,0,2450,9691,737714.9375
365500.0,3,2.0,1410,9600,1.0,0,0,4,7,1410.0,0,1983,0,1410,9600,271977.15625
252350.0,3,2.0,1650,7352,1.0,0,0,3,7,1160.0,490,1979,0,1710,7350,390964.6875
403950.0,4,2.5,2120,13780,2.0,0,0,3,8,2120.0,0,1993,0,1880,12000,394545.4375
385000.0,4,1.5,2040,10726,1.0,0,0,3,7,1380.0,660,1954,0,1610,10020,304732.09375
345000.0,4,1.0,1550,7620,1.5,0,0,3,7,1550.0,0,1957,0,1450,7620,241936.765625
490000.0,3,2.75,1980,3128,2.0,0,0,4,9,1980.0,0,1979,0,1950,2856,573334.125
330000.0,3,2.5,1600,26977,2.0,0,0,3,8,1600.0,0,2005,0,1790,27743,331850.875
927000.0,4,2.75,3300,12090,2.0,0,0,3,8,3300.0,0,1953,0,3180,12239,1001769.875
1118000.0,4,2.5,3840,16619,2.0,0,1,4,10,3840.0,0,1983,0,3600,16553,1085864.75
330000.0,2,1.0,1220,10000,1.0,0,0,5,7,1220.0,0,1950,0,2000,9600,292887.375
530000.0,5,2.25,2720,8800,1.0,0,0,4,7,1500.0,1220,1958,0,2110,8800,564182.3125
365000.0,4,2.0,1940,25600,1.0,0,0,1,8,1940.0,0,1962,0,2000,10071,431288.75
378750.0,3,2.5,2160,3000,1.5,0,0,3,7,1260.0,900,1909,2011,1060,3500,647430.5625
269900.0,4,1.75,1530,8750,1.5,0,0,4,7,1530.0,0,1968,0,1390,8750,267527.4375
557000.0,3,3.5,1710,2096,2.0,0,0,3,8,1290.0,420,2008,0,1630,1543,515522.34375
360000.0,4,1.75,3730,16980,1.0,0,0,4,7,2150.0,1580,1974,0,1880,16963,531601.0625
352000.0,2,1.0,940,5000,1.0,0,0,4,7,940.0,0,1937,0,1560,4500,447747.3125
437000.0,3,2.5,1750,22357,2.0,0,0,3,8,1750.0,0,1994,0,2430,22357,430147.3125
322500.0,4,2.5,1820,6753,2.0,0,0,3,7,1820.0,0,1994,0,1820,7107,298622.375
650000.0,3,3.25,1510,2000,2.0,0,0,3,9,1330.0,180,2001,0,1510,1352,594498.1875
450000.0,3,2.0,1290,1213,3.0,0,0,3,8,1290.0,0,2001,0,1290,3235,330596.03125
278500.0,3,2.0,1570,5250,1.0,0,0,3,7,1570.0,0,1998,0,1570,5250,251834.703125
364950.0,4,2.5,1930,6957,2.0,0,0,3,8,1930.0,0,1995,0,2090,6996,321958.8125
840000.0,4,3.5,2840,40139,1.0,0,4,4,10,2840.0,0,1986,0,3180,36852,1127655.25
268000.0,3,2.5,1550,8134,2.0,0,0,3,7,1550.0,0,1991,0,1550,8134,242182.796875
517534.0,2,1.0,833,143947,1.0,0,0,3,5,833.0,0,2006,0,1380,143947,230722.890625
632925.0,3,2.5,2990,32239,2.0,0,0,4,8,2990.0,0,1978,0,2990,36497,787741.6875
577500.0,3,2.5,2000,7251,2.0,0,0,3,9,2000.0,0,1995,0,2450,8118,509020.34375
339000.0,4,1.5,2390,7480,1.5,0,2,3,7,2390.0,0,1920,0,2850,6867,322314.78125
570000.0,3,1.75,2910,37461,1.0,0,0,4,7,1530.0,1380,1967,0,2520,18295,581985.75
563500.0,4,1.75,2085,174240,1.0,0,0,3,7,1610.0,475,1964,0,2690,174240,452765.5625
423000.0,4,2.25,2200,9351,1.0,0,0,5,7,1290.0,910,1962,0,1910,8660,416123.5
355000.0,3,2.25,1860,5028,2.0,0,0,3,8,1860.0,0,2012,0,2320,5465,342477.375
1550000.0,5,4.25,6070,171626,2.0,0,0,3,12,6070.0,0,1999,0,4680,211267,1815303.5
482000.0,2,1.0,950,3960,1.0,0,0,3,7,950.0,0,1941,0,1320,4050,514074.6875
625000.0,3,1.75,1600,9135,1.0,0,0,5,7,1600.0,0,1955,0,1580,9800,352073.5
538000.0,3,2.5,2250,11632,2.0,0,0,3,8,2250.0,0,1988,0,2360,11632,520460.65625
380000.0,3,2.5,2280,10255,2.0,0,0,4,8,2280.0,0,1985,0,2310,10094,501790.8125
375000.0,2,1.0,940,5120,1.0,0,0,3,7,940.0,0,1909,0,1300,5120,423962.4375
245000.0,3,2.5,1530,8500,1.0,0,0,5,7,1030.0,500,1996,0,1850,8140,332281.1875
310000.0,5,1.75,2190,27260,1.0,0,0,4,7,2190.0,0,1947,1974,1620,39480,243543.84375
1300000.0,3,2.0,2350,15021,1.0,0,0,4,8,1770.0,580,1976,0,3530,15715,1045747.1875
397000.0,4,2.0,1440,7680,1.0,0,0,3,7,1200.0,240,1971,0,1460,9660,277415.1875
365000.0,3,2.5,2200,4052,2.0,0,0,3,8,2200.0,0,2005,0,2310,5082,361137.625
328500.0,4,3.0,2290,8250,2.0,0,0,3,9,2290.0,0,1990,0,2290,8250,391444.8125
988000.0,4,3.0,4040,19700,2.0,0,0,3,11,4040.0,0,1987,0,3930,21887,1105384.25
1000000.0,4,2.5,2610,3277,1.5,0,0,5,8,1920.0,690,1922,0,1810,3277,933265.1875
237000.0,3,2.5,1490,2138,2.0,0,0,3,7,1490.0,0,2005,0,1490,2094,294414.1875
525000.0,4,2.5,2450,5280,2.0,0,0,3,8,2450.0,0,2003,0,2300,4674,350827.5625
749000.0,4,2.5,1710,9627,1.0,0,0,3,9,1440.0,270,1976,2014,2140,9131,886219.0625
722500.0,5,2.5,4870,11800,2.0,0,0,3,10,3470.0,1400,1983,0,3180,11398,867797.0
843000.0,3,2.5,3130,8750,2.0,0,0,3,10,3130.0,0,1991,0,2860,9003,855663.4375
438000.0,2,2.0,1270,1372,3.0,0,0,3,8,1270.0,0,2000,0,1610,3090,372814.96875
578000.0,3,1.75,2120,10875,1.0,0,2,3,8,1540.0,580,1977,0,2460,11760,593305.1875
227950.0,3,1.5,1670,8230,1.0,0,0,5,7,1670.0,0,1954,0,2077,4910,543262.1875
196000.0,3,2.25,2070,11576,2.0,0,0,3,7,2070.0,0,1974,0,1890,7519,201642.21875
641000.0,2,1.0,1420,5332,1.0,0,0,3,8,1070.0,350,1953,0,2400,5406,764795.9375
350000.0,3,1.5,1250,219978,1.0,0,0,4,6,1250.0,0,1980,0,1930,210394,292158.75
205000.0,3,1.0,940,7980,1.0,0,0,4,7,940.0,0,1960,0,1150,8050,214574.046875
400000.0,3,1.75,1920,9102,1.0,0,0,3,7,1920.0,0,1968,0,1920,9760,401600.28125
1030000.0,3,2.5,3545,9816,1.0,0,0,3,10,2610.0,935,2005,0,3630,7704,805242.0625
505000.0,3,2.0,1260,5460,1.0,0,0,3,7,1260.0,0,1972,0,1510,5460,281233.21875
475000.0,5,2.5,2340,7200,1.0,0,0,3,7,1300.0,1040,1975,0,1930,7221,508921.375
520000.0,3,2.25,2590,9263,1.0,0,0,5,8,1440.0,1150,1977,0,2580,9450,617778.1875
1450000.0,3,4.5,3970,24920,2.0,0,2,3,10,3260.0,710,1977,1999,2610,13838,1634841.0
333500.0,3,1.75,1220,9732,1.0,0,0,3,7,1220.0,0,1965,0,1630,10007,345983.78125
232000.0,3,1.0,1400,10403,1.0,0,0,4,6,1400.0,0,1976,0,1230,10209,208313.921875
691100.0,3,2.75,2360,16117,1.0,0,0,4,8,1710.0,650,1983,0,2120,16117,480501.125
811000.0,3,1.75,1870,9897,1.0,0,0,4,8,1870.0,0,1960,0,1900,10005,342117.5
551000.0,3,2.5,2830,5802,2.0,0,0,3,9,2830.0,0,2001,0,2500,5788,671699.75
496500.0,3,2.5,2260,3640,2.0,0,0,3,8,2260.0,0,1994,0,2350,3710,540677.5625
705000.0,3,3.0,1970,20978,2.0,1,3,4,9,1770.0,200,1980,0,2280,75396,820319.5625
578000.0,4,2.5,3140,9225,1.0,0,2,5,9,1770.0,1370,1966,0,2460,9600,789533.25
255000.0,3,1.75,1240,8659,1.0,0,0,5,7,1240.0,0,1986,0,1490,8223,273319.625
1050000.0,4,3.5,3450,7832,2.0,0,0,3,10,3450.0,0,2007,0,3220,8567,842189.0625
348000.0,3,2.25,2570,8491,2.0,0,0,4,8,2570.0,0,1989,0,2400,8049,340078.65625
230000.0,3,2.0,1510,3413,2.0,0,0,3,7,1510.0,0,1985,0,1570,3777,328033.625
359500.0,4,2.25,2390,11250,2.0,0,0,3,9,2390.0,0,1988,0,2480,11250,452303.65625
330000.0,3,1.0,980,7000,1.0,0,0,3,6,980.0,0,1953,0,1220,7000,236509.15625
80000.0,1,0.75,430,5050,1.0,0,0,2,4,430.0,0,1912,0,1200,7500,81849.6640625
465000.0,3,1.75,1480,6360,1.0,0,0,3,7,1480.0,0,1954,0,1480,6360,431036.71875
325000.0,4,2.5,1850,7324,2.0,0,0,3,8,1850.0,0,1997,0,2100,7329,314927.0
340500.0,3,2.0,2270,28025,1.0,0,0,4,7,1920.0,350,1947,0,1770,14833,374345.75
342500.0,3,2.5,1810,5192,2.0,0,0,3,8,1810.0,0,1993,0,1810,6200,352389.875
290900.0,2,2.0,1610,17600,2.0,0,0,3,6,1610.0,0,1930,1983,1310,12950,287873.0
868700.0,3,4.25,3840,6161,2.0,0,0,3,10,3840.0,0,2000,0,3230,7709,966077.75
1199000.0,4,2.75,4110,8400,2.0,0,1,3,9,3130.0,980,1928,2013,2820,8400,1573920.75
1150000.0,4,3.25,4190,10259,2.0,0,0,3,11,3150.0,1040,2000,0,4300,11919,1151918.75
859900.0,4,2.75,3390,6298,2.0,0,0,3,9,3390.0,0,2011,0,3390,7111,839353.5625
520000.0,4,2.25,1890,3006,2.0,0,0,3,7,1890.0,0,2003,0,1580,3000,368765.75
460000.0,3,2.5,1610,2527,2.0,0,2,3,9,1080.0,530,2005,0,1610,4173,693484.9375
438924.0,3,1.5,1050,4590,1.0,0,0,3,7,850.0,200,1949,0,1770,5400,431687.6875
315000.0,2,1.0,630,6550,1.0,0,0,3,5,630.0,0,1918,0,1420,6550,166662.484375
590000.0,4,2.75,2910,10650,1.0,0,2,3,8,1780.0,1130,1975,0,2920,10988,695589.4375
378500.0,4,1.75,1700,8640,1.0,0,0,3,7,850.0,850,1955,0,1620,9000,331508.90625
328500.0,3,2.5,1950,8130,2.0,0,0,4,9,1950.0,0,1990,0,2350,7691,590086.875
849950.0,3,3.0,2990,9773,2.0,0,0,4,8,2990.0,0,1973,0,2230,11553,795876.8125
525000.0,3,1.5,1350,6000,1.0,0,2,3,7,900.0,450,1950,0,1730,6012,460449.65625
1385000.0,4,3.25,4860,181319,2.5,0,0,3,9,4860.0,0,1993,0,3850,181319,924728.3125
295000.0,4,2.5,2160,7725,1.0,0,0,4,8,1460.0,700,1978,0,2060,8250,370770.6875
1067000.0,6,3.5,4860,11793,2.0,0,0,3,11,3860.0,1000,1998,0,3600,11793,1262489.625
207950.0,2,2.0,890,5000,1.0,0,0,3,6,890.0,0,1917,0,1860,5000,379208.25
699900.0,4,2.75,2810,7302,2.0,0,0,3,9,2810.0,0,2002,0,2820,7302,550003.3125
1280000.0,5,2.5,3400,9500,2.0,0,1,4,8,3400.0,0,1977,0,3080,11081,775705.875
452000.0,4,1.5,1580,7350,1.0,0,0,4,7,960.0,620,1963,0,1560,7350,404605.21875
370000.0,3,2.0,1680,5036,1.0,0,1,4,7,1680.0,0,1987,0,1680,4921,336327.96875
232000.0,3,1.75,1300,11230,1.0,0,0,5,7,1300.0,0,1968,0,1300,10794,238746.078125
669950.0,5,2.5,2820,14062,2.0,0,0,4,7,2380.0,440,1960,0,1910,10392,720742.9375
397500.0,3,2.0,1510,6710,1.0,0,0,3,7,1070.0,440,1972,0,1660,6600,392082.125
490000.0,2,2.5,1230,1391,2.0,0,0,3,8,870.0,360,2004,0,1240,1350,468669.28125
725000.0,4,2.0,2110,4140,2.0,0,0,3,9,1710.0,400,1925,2003,1440,4420,807235.4375
299000.0,3,2.75,3080,19635,1.0,0,2,4,7,1610.0,1470,1958,0,2424,12410,334547.15625
625000.0,2,1.5,1490,5750,1.5,0,0,4,7,1190.0,300,1900,0,1590,4025,608412.0625
437500.0,3,2.5,2120,4500,2.0,0,0,3,7,2120.0,0,2000,0,2530,4816,439345.75
650000.0,4,2.5,3180,5438,2.0,0,0,3,9,3180.0,0,2003,0,3030,5335,729991.5625
475000.0,2,1.0,1490,3825,1.0,0,0,3,7,860.0,630,1929,0,1460,3825,395723.53125
342000.0,3,2.0,1930,11947,1.0,0,0,4,8,1930.0,0,1966,0,2200,12825,361696.6875
1197350.0,4,2.5,2770,7800,2.0,0,0,3,10,2770.0,0,1999,0,2720,10000,741083.5625
280000.0,3,1.5,1670,11610,1.0,0,0,4,7,1670.0,0,1963,0,1930,10200,302575.75
240000.0,2,1.75,1330,7200,1.0,0,0,3,7,1330.0,0,1993,0,1450,11682,283945.4375
529000.0,3,1.0,1210,3328,1.5,0,0,4,7,1210.0,0,1924,0,1640,3333,524529.875
442000.0,3,1.0,1190,5100,1.0,0,0,4,7,1030.0,160,1941,0,1690,5100,423052.71875
615000.0,2,1.0,1540,6872,1.0,0,0,4,7,820.0,720,1946,0,1420,5538,445620.59375
1485000.0,4,3.75,4030,10800,2.0,0,0,3,10,4030.0,0,2006,0,2160,7200,1624539.75
585000.0,4,1.75,2430,7559,1.0,0,0,4,8,1580.0,850,1981,0,1980,8750,487666.3125
480000.0,4,2.5,2600,7787,2.0,0,0,3,8,2600.0,0,2005,0,2830,7787,447773.0625
1095000.0,5,3.5,4410,57063,2.0,0,0,4,9,4410.0,0,1990,0,2900,50529,930915.75
290000.0,4,1.0,1330,8184,1.5,0,0,3,7,1330.0,0,1949,0,1220,660,302588.09375
615000.0,3,1.75,1900,5000,1.0,0,0,5,7,950.0,950,1951,0,1770,5000,609362.3125
300000.0,2,1.0,1100,7680,1.0,0,0,4,7,1100.0,0,1950,0,1460,7680,367865.03125
308000.0,3,1.0,1980,39150,1.5,0,0,3,6,1580.0,400,1932,0,1860,11811,307504.78125
750000.0,3,2.5,2400,7745,2.0,0,0,3,9,2400.0,0,2001,0,2080,8615,648009.1875
2250000.0,4,2.25,4760,8036,2.5,0,0,5,9,3390.0,1370,1916,0,2950,9323,1601422.0
890000.0,4,3.25,3180,194278,2.0,0,0,3,10,3180.0,0,2005,0,2200,178160,829354.625
288000.0,3,1.0,1190,7560,1.0,0,0,5,6,1190.0,0,1958,0,1190,7560,215985.671875
190000.0,2,1.0,630,6000,1.0,0,0,3,6,630.0,0,1943,2005,1470,6840,171678.234375
515000.0,5,3.0,2530,5105,1.0,0,0,3,8,1520.0,1010,2005,0,2290,4011,405239.6875
235000.0,4,1.5,1690,11054,1.0,0,0,4,5,1690.0,0,1930,0,1690,9040,231881.640625
275000.0,2,1.0,940,5000,1.0,0,0,3,6,940.0,0,1951,0,940,5000,269877.90625
727500.0,2,2.0,1240,9119,1.0,0,0,4,7,1240.0,0,1952,0,1380,9121,348470.1875
650000.0,4,2.5,3040,6587,2.0,0,0,3,7,3040.0,0,2003,0,2740,6587,458647.6875
